age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,capital,workclass.missing,native-country.missing
38,Private,9,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,40,United-States,<=50K,0,0,0
37,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0,0,0
47,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,0,0,0
25,Private,12,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
27,Private,2,Never-married,Transport-moving,Not-in-family,White,Male,40,Mexico,<=50K,0,0,0
26,Private,12,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
39,Private,8,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,0,0,0
56,Private,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States,<=50K,0,0,0
67,?,8,Married-civ-spouse,?,Husband,White,Male,2,United-States,>50K,0,1,0
20,?,9,Never-married,?,Other-relative,White,Female,25,United-States,<=50K,0,1,0
17,Private,7,Never-married,Sales,Not-in-family,White,Female,10,?,<=50K,0,0,1
57,Private,8,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,4650,0,0
36,Self-emp-not-inc,10,Married-civ-spouse,Tech-support,Husband,White,Male,60,United-States,<=50K,0,0,0
26,Self-emp-not-inc,13,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,0,0,0
58,Self-emp-not-inc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,0,0,0
36,Private,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,Portugal,<=50K,0,0,0
21,Private,12,Never-married,Sales,Own-child,Black,Female,30,United-States,<=50K,0,0,0
25,Private,8,Divorced,Other-service,Not-in-family,White,Female,40,Mexico,<=50K,0,0,0
33,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,United-States,>50K,0,0,0
36,Local-gov,9,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,<=50K,0,0,0
30,Private,3,Separated,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
39,Private,8,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0,0,0
47,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,>50K,0,0,0
26,Private,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0,0,0
27,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,0,0,0
42,Self-emp-not-inc,10,Divorced,Craft-repair,Not-in-family,White,Male,40,Cambodia,<=50K,0,0,0
20,Private,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
41,Private,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,India,>50K,0,0,0
36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
48,Private,6,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
38,Private,8,Never-married,Transport-moving,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
69,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,25,United-States,<=50K,0,0,0
46,Private,8,Divorced,Adm-clerical,Not-in-family,White,Female,44,United-States,<=50K,0,0,0
18,Private,8,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0,0,0
33,Local-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,0,0,0
47,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0,0,0
40,Local-gov,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,?,>50K,-1887,0,1
27,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0,0,0
37,Private,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,0,0,0
19,?,9,Never-married,?,Own-child,White,Male,15,United-States,<=50K,0,1,0
52,?,9,Married-civ-spouse,?,Husband,White,Male,12,United-States,<=50K,0,1,0
55,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
53,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0,0,0
21,Private,8,Divorced,Machine-op-inspct,Other-relative,Black,Female,40,United-States,<=50K,0,0,0
41,Private,8,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
23,Private,12,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0,0,0
39,Private,9,Married-civ-spouse,Sales,Husband,White,Male,26,?,<=50K,0,0,1
21,Private,6,Never-married,Handlers-cleaners,Own-child,White,Male,45,United-States,<=50K,0,0,0
26,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,8,United-States,<=50K,0,0,0
46,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0,0,0
22,Local-gov,12,Never-married,Prof-specialty,Own-child,White,Female,35,United-States,<=50K,0,0,0
84,Private,8,Widowed,Prof-specialty,Not-in-family,White,Female,16,United-States,<=50K,0,0,0
46,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,-1977,0,0
39,Private,12,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,0,0,0
50,Self-emp-not-inc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K,0,0,0
44,Private,11,Separated,Adm-clerical,Not-in-family,White,Male,35,United-States,<=50K,0,0,0
39,Private,8,Never-married,Machine-op-inspct,Own-child,White,Female,35,United-States,<=50K,0,0,0
30,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
24,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,-1504,0,0
41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,-2415,0,0
38,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0,0,0
55,Self-emp-not-inc,3,Never-married,Other-service,Other-relative,White,Female,60,United-States,<=50K,0,0,0
61,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
30,Private,8,Never-married,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K,-1974,0,0
25,Private,8,Never-married,Adm-clerical,Own-child,White,Male,36,United-States,<=50K,0,0,0
21,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,25,United-States,<=50K,0,0,0
52,State-gov,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0,0,0
34,Local-gov,8,Never-married,Prof-specialty,Unmarried,Black,Female,35,United-States,<=50K,0,0,0
70,Self-emp-inc,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,16,United-States,<=50K,0,0,0
19,Private,6,Divorced,Sales,Unmarried,White,Female,20,United-States,<=50K,0,0,0
19,Private,8,Never-married,Sales,Not-in-family,White,Female,30,United-States,<=50K,0,0,0
47,Self-emp-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,0,0,0
52,Private,8,Married-civ-spouse,Sales,Wife,White,Female,60,United-States,<=50K,0,0,0
27,Private,8,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K,0,0,0
28,Private,4,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,4508,0,0
32,Private,6,Divorced,Other-service,Not-in-family,White,Male,33,United-States,<=50K,0,0,0
31,Private,7,Never-married,Sales,Not-in-family,White,Male,50,United-States,<=50K,4650,0,0
38,Federal-gov,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0,0,0
27,?,11,Married-civ-spouse,?,Own-child,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0,1,0
29,?,12,Never-married,?,Not-in-family,White,Male,40,United-States,<=50K,0,1,0
36,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,42,United-States,>50K,3103,0,0
38,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,0,0,0
72,?,14,Married-civ-spouse,?,Husband,White,Male,40,United-States,>50K,0,1,0
44,Private,8,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0,0,0
31,Private,9,Married-spouse-absent,Transport-moving,Unmarried,White,Male,50,United-States,<=50K,0,0,0
48,Private,8,Divorced,Adm-clerical,Unmarried,White,Female,45,United-States,<=50K,0,0,0
47,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,0,0,0
68,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
40,Private,8,Never-married,Other-service,Other-relative,Black,Male,40,United-States,<=50K,0,0,0
57,?,9,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K,0,1,0
30,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,-1902,0,0
34,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Peru,<=50K,0,0,0
41,Private,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K,0,0,0
28,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K,0,0,0
38,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,<=50K,0,0,0
36,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,0,0,0
49,Federal-gov,10,Divorced,Exec-managerial,Unmarried,Black,Female,45,United-States,<=50K,0,0,0
47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Japan,>50K,0,0,0
30,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0,0,0
32,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,>50K,0,0,0
46,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,>50K,-1564,0,0
24,?,9,Never-married,?,Own-child,White,Female,40,United-States,<=50K,0,1,0
54,Private,8,Widowed,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
37,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,57,United-States,<=50K,0,0,0
19,Private,8,Never-married,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0,0,0
41,Private,14,Divorced,Prof-specialty,Not-in-family,White,Male,45,United-States,>50K,0,0,0
38,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
19,Self-emp-inc,9,Never-married,Farming-fishing,Own-child,White,Male,60,United-States,<=50K,0,0,0
52,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0,0,0
55,Federal-gov,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0,0,0
50,Private,8,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
50,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,?,>50K,0,0,1
31,Self-emp-not-inc,12,Divorced,Exec-managerial,Unmarried,White,Male,60,United-States,>50K,0,0,0
59,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,-1848,0,0
20,Private,8,Never-married,Other-service,Own-child,Black,Male,40,United-States,<=50K,0,0,0
35,Self-emp-not-inc,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,0,0,0
43,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
41,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
18,Private,7,Never-married,Priv-house-serv,Own-child,White,Male,40,United-States,<=50K,0,0,0
39,Private,8,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
65,Private,8,Divorced,Other-service,Not-in-family,White,Male,25,United-States,<=50K,0,0,0
25,Private,8,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,40,Philippines,<=50K,0,0,0
21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K,0,0,0
68,?,3,Married-civ-spouse,?,Husband,White,Male,60,United-States,<=50K,0,1,0
27,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
64,Private,8,Married-civ-spouse,Other-service,Husband,White,Male,20,United-States,<=50K,0,0,0
26,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0,0,0
49,Local-gov,8,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K,0,0,0
42,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,-1590,0,0
32,Private,12,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,0,0,0
75,?,5,Widowed,?,Other-relative,Asian-Pac-Islander,Female,1,China,<=50K,0,1,0
35,Private,12,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,0,0,0
31,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0,0,0
32,Private,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,>50K,0,0,0
40,Private,11,Married-civ-spouse,Sales,Husband,White,Male,52,United-States,<=50K,0,0,0
63,Private,4,Married-civ-spouse,Farming-fishing,Husband,Black,Male,40,United-States,<=50K,0,0,0
31,Private,8,Never-married,Handlers-cleaners,Own-child,White,Male,50,United-States,<=50K,0,0,0
38,Local-gov,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,>50K,0,0,0
27,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,<=50K,0,0,0
30,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,3103,0,0
39,Private,9,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K,0,0,0
33,Private,10,Never-married,Other-service,Not-in-family,White,Male,40,Cuba,<=50K,0,0,0
18,Private,7,Never-married,Other-service,Own-child,White,Male,15,United-States,<=50K,0,0,0
34,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
59,Federal-gov,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,-1887,0,0
49,State-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
21,Private,6,Separated,Sales,Not-in-family,Other,Female,30,Mexico,<=50K,0,0,0
35,Self-emp-not-inc,8,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,4650,0,0
18,Private,8,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,<=50K,0,0,0
33,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
50,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0,0,0
43,Private,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0,0,0
53,Federal-gov,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,40,Philippines,>50K,-1887,0,0
59,Self-emp-not-inc,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States,<=50K,0,0,0
18,Private,7,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K,0,0,0
39,Private,8,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0,0,0
55,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,-1977,0,0
44,Private,12,Divorced,Exec-managerial,Unmarried,White,Female,45,United-States,>50K,4934,0,0
20,Private,4,Never-married,Priv-house-serv,Own-child,White,Male,40,Mexico,<=50K,0,0,0
44,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,0,0,0
21,Private,9,Never-married,Adm-clerical,Own-child,White,Female,18,United-States,<=50K,0,0,0
20,Private,9,Never-married,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0,0,0
36,Private,12,Divorced,Prof-specialty,Unmarried,White,Female,45,El-Salvador,<=50K,0,0,0
57,Self-emp-not-inc,2,Separated,Other-service,Unmarried,White,Female,35,Cuba,<=50K,0,0,0
17,Private,4,Never-married,Other-service,Own-child,White,Male,16,United-States,<=50K,0,0,0
50,Private,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,<=50K,0,0,0
40,Self-emp-not-inc,9,Divorced,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,0,0,0
59,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,?,<=50K,0,0,1
65,?,8,Never-married,?,Not-in-family,Black,Male,40,United-States,<=50K,2346,1,0
44,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,<=50K,0,0,0
19,Private,9,Never-married,Other-service,Own-child,White,Female,12,United-States,<=50K,0,0,0
18,Private,9,Never-married,Other-service,Own-child,White,Female,24,United-States,<=50K,0,0,0
25,Private,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0,0,0
23,Private,10,Never-married,Craft-repair,Own-child,White,Male,33,United-States,<=50K,0,0,0
24,Private,8,Never-married,Sales,Own-child,White,Male,45,United-States,<=50K,0,0,0
44,Private,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,<=50K,0,0,0
36,Private,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,0,0,0
37,Self-emp-not-inc,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0,0,0
19,Private,5,Never-married,Farming-fishing,Other-relative,White,Male,40,United-States,<=50K,0,0,0
49,Private,8,Separated,Prof-specialty,Unmarried,White,Female,40,Puerto-Rico,<=50K,-625,0,0
21,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
35,Private,8,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,-1974,0,0
25,Private,8,Married-civ-spouse,Sales,Own-child,White,Male,26,United-States,>50K,0,0,0
51,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,43,United-States,<=50K,0,0,0
54,Private,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,0,0,0
68,State-gov,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,<=50K,0,0,0
36,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,0,0,0
45,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
36,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,92,United-States,<=50K,0,0,0
61,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0,0,0
56,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
63,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,>50K,0,0,0
32,Private,8,Never-married,Craft-repair,Own-child,White,Male,50,United-States,<=50K,0,0,0
38,State-gov,12,Married-civ-spouse,Exec-managerial,Wife,Black,Female,30,United-States,>50K,0,0,0
23,Private,6,Never-married,Transport-moving,Own-child,White,Female,38,United-States,<=50K,0,0,0
30,Self-emp-not-inc,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0,0,0
44,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,99,United-States,<=50K,0,0,0
40,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,46,United-States,>50K,0,0,0
51,Private,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0,0,0
40,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,0,0,0
41,Private,12,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,0,0,0
28,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,>50K,0,0,0
31,Private,8,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0,0,0
34,State-gov,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K,0,0,0
39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,United-States,>50K,-1848,0,0
17,Private,6,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,0,0,0
50,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Poland,<=50K,0,0,0
48,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,0,0,0
68,Private,15,Divorced,Prof-specialty,Not-in-family,White,Female,40,Cuba,<=50K,0,0,0
37,Private,8,Never-married,Other-service,Not-in-family,White,Female,32,United-States,<=50K,0,0,0
49,Private,8,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
44,Private,8,Never-married,Other-service,Not-in-family,White,Male,30,United-States,<=50K,0,0,0
36,Private,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0,0,0
24,Private,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
26,Private,9,Never-married,Tech-support,Own-child,White,Female,40,United-States,<=50K,0,0,0
44,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,20,United-States,<=50K,0,0,0
48,Private,5,Married-civ-spouse,Farming-fishing,Husband,Black,Male,40,United-States,<=50K,0,0,0
71,Private,8,Married-civ-spouse,Sales,Husband,White,Male,52,United-States,<=50K,-2467,0,0
50,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,0,0,0
42,Private,11,Separated,Sales,Not-in-family,Black,Female,40,United-States,<=50K,0,0,0
32,Private,11,Never-married,Sales,Not-in-family,Black,Male,50,United-States,<=50K,0,0,0
35,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
53,Private,12,Widowed,Adm-clerical,Unmarried,White,Female,52,United-States,<=50K,0,0,0
31,Self-emp-not-inc,9,Never-married,Craft-repair,Own-child,Black,Male,40,United-States,<=50K,4650,0,0
39,Federal-gov,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0,0,0
40,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
19,Private,10,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,0,0,0
48,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0,0,0
52,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0,0,0
52,Local-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,72,United-States,<=50K,0,0,0
20,Private,8,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0,0,0
23,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,45,?,<=50K,0,0,1
34,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0,0,0
46,Private,9,Never-married,Exec-managerial,Unmarried,White,Female,45,United-States,<=50K,0,0,0
31,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
31,Private,12,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K,0,0,0
33,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,United-States,<=50K,0,0,0
43,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0,0,0
37,Private,12,Never-married,Sales,Not-in-family,White,Female,30,United-States,<=50K,0,0,0
21,Private,9,Never-married,Other-service,Own-child,White,Female,37,United-States,<=50K,0,0,0
23,Private,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,0,0,0
18,Private,6,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K,0,0,0
73,Self-emp-not-inc,8,Never-married,Other-service,Not-in-family,White,Female,36,United-States,<=50K,0,0,0
40,Private,12,Never-married,Sales,Not-in-family,White,Female,45,United-States,<=50K,0,0,0
31,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
79,?,3,Married-civ-spouse,?,Husband,White,Male,35,United-States,<=50K,1409,1,0
31,Private,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,43,United-States,<=50K,0,0,0
32,Private,8,Divorced,Adm-clerical,Unmarried,White,Male,40,United-States,<=50K,3887,0,0
59,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0,0,0
23,Private,9,Never-married,Sales,Not-in-family,White,Male,30,United-States,<=50K,0,0,0
20,Private,9,Never-married,Transport-moving,Own-child,White,Male,23,United-States,<=50K,0,0,0
48,Private,9,Widowed,Sales,Unmarried,White,Male,50,United-States,>50K,0,0,0
65,Private,9,Widowed,Prof-specialty,Not-in-family,White,Female,20,Hungary,<=50K,1848,0,0
45,Private,8,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0,0,0
20,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
22,Private,8,Never-married,Sales,Not-in-family,White,Male,60,United-States,<=50K,0,0,0
27,Private,9,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0,0,0
69,Private,8,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,<=50K,0,0,0
38,Private,10,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0,0,0
17,Private,5,Never-married,Priv-house-serv,Own-child,White,Male,30,United-States,<=50K,0,0,0
43,Private,11,Never-married,Craft-repair,Unmarried,White,Female,40,United-States,<=50K,0,0,0
22,Private,9,Never-married,Sales,Own-child,White,Female,35,United-States,<=50K,0,0,0
75,?,10,Married-civ-spouse,?,Wife,White,Female,20,United-States,<=50K,0,1,0
37,Private,8,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0,0,0
23,Private,12,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K,0,0,0
47,Private,8,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,0,0,0
42,Self-emp-inc,9,Divorced,Exec-managerial,Unmarried,White,Male,90,United-States,>50K,0,0,0
52,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,United-States,>50K,0,0,0
41,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0,0,0
39,State-gov,12,Divorced,Protective-serv,Not-in-family,White,Male,40,Mexico,>50K,0,0,0
30,Private,8,Married-civ-spouse,Sales,Wife,White,Female,30,United-States,<=50K,0,0,0
30,Federal-gov,12,Never-married,Protective-serv,Not-in-family,White,Female,60,United-States,>50K,0,0,0
39,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,0,0,0
66,Self-emp-not-inc,3,Widowed,Farming-fishing,Unmarried,White,Male,50,United-States,<=50K,0,0,0
19,Private,9,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K,0,0,0
42,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,United-States,<=50K,0,0,0
45,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0,0,0
32,?,3,Married-spouse-absent,?,Not-in-family,White,Male,40,?,<=50K,0,1,1
33,Private,9,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0,0,0
